date,adj close,close,high,low,open,volume
2020-05-11,4831.00048828125,5295.0,5325.0,5245.0,5245.0,40615500
2020-05-12,4762.57177734375,5220.0,5340.0,5030.0,5340.0,118660000
2020-05-13,4662.2119140625,5110.0,5170.0,5085.0,5160.0,94973000
2020-05-14,4488.861328125,4920.0,5110.0,4905.0,5070.0,131268000
2020-05-15,4365.69091796875,4785.0,4995.0,4680.0,4920.0,205790000
2020-05-18,4347.44384765625,4765.0,4845.0,4750.0,4800.0,139997500
2020-05-19,4269.892578125,4680.0,4960.0,4680.0,4840.0,128504500
2020-05-20,4347.44384765625,4765.0,4800.0,4690.0,4720.0,119158000
2020-05-26,4534.4794921875,4970.0,5000.0,4775.0,4775.0,176076500
2020-05-27,4529.91748046875,4965.0,5000.0,4855.0,4970.0,151753500
2020-05-28,4831.00048828125,5295.0,5320.0,5000.0,5000.0,229233000
2020-05-29,4735.201171875,5190.0,5295.0,5190.0,5295.0,399414000
2020-06-02,4890.3046875,5360.0,5500.0,5240.0,5260.0,181369500
2020-06-03,5273.49951171875,5780.0,5780.0,5400.0,5410.0,279673500
2020-06-04,5282.623046875,5790.0,5990.0,5600.0,5780.0,236158500
2020-06-05,5223.31982421875,5725.0,5855.0,5585.0,5790.0,88157500
2020-06-08,5382.9833984375,5900.0,5925.0,5755.0,5755.0,173557500
2020-06-09,5296.30810546875,5805.0,5995.0,5795.0,5940.0,100110000
2020-06-10,5291.7470703125,5800.0,5865.0,5595.0,5800.0,115382500
2020-06-11,5182.26220703125,5680.0,5810.0,5605.0,5750.0,85187500
2020-06-12,5173.138671875,5670.0,5680.0,5480.0,5680.0,96044000
2020-06-15,5018.0361328125,5500.0,5710.0,5500.0,5680.0,100844500
2020-06-16,5255.2529296875,5760.0,5795.0,5580.0,5580.0,91518500
2020-06-17,5218.7578125,5720.0,5800.0,5680.0,5800.0,79800000
2020-06-18,5095.58740234375,5585.0,5740.0,5585.0,5720.0,68032000
2020-06-19,5086.46337890625,5575.0,5650.0,5545.0,5600.0,110071000
2020-06-22,5054.53076171875,5540.0,5660.0,5530.0,5595.0,51590500
2020-06-23,5127.5205078125,5620.0,5660.0,5520.0,5570.0,69954000
2020-06-24,5205.072265625,5705.0,5760.0,5640.0,5650.0,57333000
2020-06-25,5223.31982421875,5725.0,5745.0,5640.0,5700.0,51415000
2020-06-26,5150.330078125,5645.0,5760.0,5640.0,5720.0,57467500
2020-06-29,5177.701171875,5675.0,5695.0,5585.0,5640.0,48796500
2020-06-30,5195.94775390625,5695.0,5740.0,5660.0,5700.0,74474000
2020-07-01,5291.7470703125,5800.0,5800.0,5675.0,5700.0,63959000
2020-07-02,5355.61279296875,5870.0,5870.0,5760.0,5775.0,75585500
2020-07-03,5355.61279296875,5870.0,5905.0,5840.0,5870.0,52219000
2020-07-06,5414.9169921875,5935.0,5935.0,5850.0,5860.0,67800000
2020-07-07,5465.09716796875,5990.0,5995.0,5900.0,5940.0,74168000
2020-07-08,5656.6943359375,6200.0,6265.0,5980.0,5990.0,106444500
2020-07-09,5565.4580078125,6100.0,6240.0,6030.0,6210.0,93543500
2020-07-10,5656.6943359375,6200.0,6240.0,6080.0,6100.0,67224000
2020-07-13,5633.8857421875,6175.0,6240.0,6140.0,6230.0,86006000
2020-07-14,5656.6943359375,6200.0,6200.0,6110.0,6175.0,45616500
2020-07-15,5611.076171875,6150.0,6240.0,6150.0,6200.0,61468000
2020-07-16,5638.44775390625,6180.0,6200.0,6140.0,6150.0,66520500
2020-07-17,5583.70556640625,6120.0,6180.0,6040.0,6135.0,73348000
2020-07-20,5601.95263671875,6140.0,6160.0,6060.0,6120.0,59794500
2020-07-21,5656.6943359375,6200.0,6235.0,6100.0,6100.0,84159500
2020-07-22,5638.44775390625,6180.0,6250.0,6130.0,6210.0,44725500
2020-07-23,5656.6943359375,6200.0,6215.0,6140.0,6180.0,84026500
2020-07-24,5565.4580078125,6100.0,6200.0,6100.0,6200.0,58366500
2020-07-27,5565.4580078125,6100.0,6140.0,6000.0,6100.0,41972500
2020-07-28,5643.00927734375,6185.0,6200.0,6060.0,6120.0,65279000
2020-07-29,5597.39111328125,6135.0,6185.0,6100.0,6185.0,50262500
2020-07-30,5693.18994140625,6240.0,6240.0,6055.0,6135.0,80533500
2020-08-03,5592.82958984375,6130.0,6235.0,5825.0,6220.0,137079000
2020-08-04,5665.81884765625,6210.0,6220.0,6130.0,6155.0,79357000
2020-08-05,5661.2568359375,6205.0,6220.0,6100.0,6200.0,49393000
2020-08-06,5711.4375,6260.0,6295.0,6185.0,6215.0,55258500
2020-08-07,5638.44775390625,6180.0,6285.0,6160.0,6265.0,43621000
2020-08-10,5583.70556640625,6120.0,6200.0,6105.0,6180.0,37774500
2020-08-11,5633.8857421875,6175.0,6200.0,6130.0,6140.0,38795500
2020-08-12,5711.4375,6260.0,6260.0,6160.0,6175.0,35612000
2020-08-13,5747.931640625,6300.0,6300.0,6180.0,6260.0,48581000
2020-08-14,5843.73046875,6405.0,6405.0,6240.0,6300.0,57316000
2020-08-18,5802.67431640625,6360.0,6425.0,6300.0,6405.0,81563500
2020-08-19,5775.30322265625,6330.0,6410.0,6310.0,6360.0,58793500
2020-08-24,5761.6181640625,6315.0,6380.0,6280.0,6340.0,66882500
2020-08-25,5807.236328125,6365.0,6380.0,6305.0,6320.0,49211000
2020-08-26,5784.4267578125,6340.0,6390.0,6305.0,6385.0,42983000
2020-08-27,6021.642578125,6600.0,6600.0,6340.0,6365.0,68326000
2020-08-28,5925.84521484375,6495.0,6600.0,6425.0,6560.0,52292500
2020-08-31,5725.12255859375,6275.0,6540.0,6275.0,6500.0,97032000
2020-09-01,5948.6533203125,6520.0,6520.0,6240.0,6280.0,67446000
2020-09-02,5871.10302734375,6435.0,6560.0,6365.0,6520.0,66065000
2020-09-03,5930.40576171875,6500.0,6500.0,6300.0,6465.0,68208500
2020-09-04,5820.921875,6380.0,6450.0,6265.0,6450.0,80613500
2020-09-07,5734.24658203125,6285.0,6360.0,6200.0,6335.0,64249500
2020-09-08,5779.8642578125,6335.0,6360.0,6285.0,6285.0,39649000
2020-09-09,5697.751953125,6245.0,6320.0,6210.0,6300.0,49285000
2020-09-10,5300.87060546875,5810.0,6220.0,5810.0,6220.0,175735000
2020-09-11,5387.54638671875,5905.0,5975.0,5620.0,5800.0,403032500
2020-09-14,5519.83935546875,6050.0,6115.0,5985.0,6000.0,138115000
2020-09-15,5346.4892578125,5860.0,6100.0,5860.0,6040.0,170087000
2020-09-16,5246.1279296875,5750.0,5870.0,5745.0,5860.0,158565500
2020-09-17,5250.68994140625,5755.0,5855.0,5665.0,5750.0,138796000
2020-09-18,5136.6435546875,5630.0,5735.0,5570.0,5700.0,316912000
2020-09-21,5113.83544921875,5605.0,5735.0,5595.0,5640.0,112443000
2020-09-22,4972.41748046875,5450.0,5565.0,5430.0,5520.0,163442500
2020-09-23,5022.59765625,5505.0,5585.0,5425.0,5450.0,100517000
2020-09-24,4967.85546875,5445.0,5535.0,5390.0,5430.0,88618500
2020-09-25,5118.39697265625,5610.0,5625.0,5460.0,5480.0,100705000
2020-09-28,5031.72119140625,5515.0,5695.0,5500.0,5650.0,93522000
2020-09-29,5022.59765625,5505.0,5635.0,5460.0,5575.0,117778500
2020-09-30,4945.04638671875,5420.0,5565.0,5420.0,5565.0,107377000
2020-10-01,5081.90234375,5570.0,5570.0,5480.0,5485.0,56893000
2020-10-02,5022.59765625,5505.0,5565.0,5440.0,5560.0,66848000
2020-10-05,5036.28369140625,5520.0,5560.0,5460.0,5515.0,58291000
2020-10-06,5200.509765625,5700.0,5715.0,5600.0,5630.0,141955500
2020-10-07,5250.68994140625,5755.0,5755.0,5580.0,5600.0,89937500
2020-10-08,5273.49951171875,5780.0,5800.0,5710.0,5790.0,77384500
2020-10-09,5268.9375,5775.0,5775.0,5720.0,5750.0,54250500
2020-10-12,5341.92724609375,5855.0,5875.0,5830.0,5840.0,82918500
2020-10-13,5341.92724609375,5855.0,5860.0,5770.0,5840.0,48250500
2020-10-14,5382.9833984375,5900.0,5900.0,5810.0,5840.0,83117500
2020-10-15,5278.06201171875,5785.0,5880.0,5760.0,5875.0,82067000
2020-10-16,5255.2529296875,5760.0,5790.0,5730.0,5785.0,89051500
2020-10-19,5382.9833984375,5900.0,5900.0,5710.0,5750.0,56871500
2020-10-20,5296.30810546875,5805.0,5880.0,5785.0,5880.0,74995500
2020-10-21,5273.49951171875,5780.0,5865.0,5730.0,5860.0,77944000
2020-10-22,5291.7470703125,5800.0,5800.0,5705.0,5740.0,96872500
2020-10-23,5264.37548828125,5770.0,5840.0,5750.0,5840.0,66328000
2020-10-26,5305.43310546875,5815.0,5835.0,5725.0,5725.0,70452500
2020-10-27,5282.623046875,5790.0,5830.0,5755.0,5815.0,89482000
2020-11-02,5309.994140625,5820.0,5825.0,5720.0,5760.0,151006500
2020-11-03,5373.8603515625,5890.0,5895.0,5835.0,5840.0,78152000
2020-11-04,5309.994140625,5820.0,5940.0,5785.0,5900.0,78626000
2020-11-05,5611.076171875,6150.0,6180.0,5900.0,5900.0,161090000
2020-11-06,5747.931640625,6300.0,6300.0,6060.0,6160.0,137303500
2020-11-09,5734.24658203125,6285.0,6400.0,6215.0,6300.0,82739500
2020-11-10,5912.15869140625,6480.0,6600.0,6380.0,6395.0,191073500
2020-11-11,5966.90087890625,6540.0,6565.0,6480.0,6540.0,131383500
2020-11-12,5857.41650390625,6420.0,6495.0,6405.0,6410.0,83082500
2020-11-13,5830.04541015625,6390.0,6450.0,6320.0,6420.0,82374500
2020-11-16,5912.15869140625,6480.0,6485.0,6385.0,6485.0,54905000
2020-11-17,5976.0244140625,6550.0,6565.0,6490.0,6500.0,119784000
2020-11-18,5994.27197265625,6570.0,6575.0,6540.0,6550.0,99789000
2020-11-19,6035.32861328125,6615.0,6640.0,6515.0,6520.0,147346500
2020-11-20,6021.642578125,6600.0,6650.0,6550.0,6640.0,68468500
2020-11-23,6021.642578125,6600.0,6610.0,6550.0,6600.0,75265500
2020-11-24,5989.7099609375,6565.0,6600.0,6545.0,6600.0,72349500
2020-11-25,5848.29248046875,6410.0,6585.0,6380.0,6580.0,170140500
2020-11-26,5912.15869140625,6480.0,6490.0,6300.0,6350.0,64339000
2020-11-27,5825.4833984375,6385.0,6490.0,6380.0,6480.0,87361500
2020-11-30,5661.2568359375,6205.0,6400.0,6135.0,6385.0,393091500
2020-12-01,5834.607421875,6395.0,6435.0,6220.0,6220.0,114563500
2020-12-02,5884.787109375,6450.0,6485.0,6340.0,6460.0,93897500
2020-12-03,5893.91064453125,6460.0,6525.0,6425.0,6500.0,98210000
2020-12-04,5830.04541015625,6390.0,6465.0,6360.0,6460.0,64995500
2020-12-07,5948.6533203125,6520.0,6580.0,6480.0,6500.0,96636000
2020-12-08,5921.28271484375,6490.0,6520.0,6425.0,6520.0,70561500
2020-12-10,6017.00537109375,6575.0,6600.0,6540.0,6590.0,151420500
2020-12-11,6163.42724609375,6735.0,6780.0,6595.0,6600.0,214160000
2020-12-14,6241.212890625,6820.0,6830.0,6795.0,6800.0,179785500
2020-12-15,6213.75927734375,6790.0,6900.0,6605.0,6830.0,164024500
2020-12-16,6360.1806640625,6950.0,6950.0,6840.0,6860.0,138674000
2020-12-17,6346.453125,6935.0,7000.0,6820.0,6965.0,91920000
2020-12-18,6222.91064453125,6800.0,6935.0,6755.0,6935.0,147238500
2020-12-21,6250.3642578125,6830.0,6890.0,6800.0,6890.0,93692500
2020-12-22,6145.12451171875,6715.0,6820.0,6710.0,6740.0,61790500
2020-12-23,6154.27587890625,6725.0,6905.0,6620.0,6905.0,76948000
2020-12-28,6204.60791015625,6780.0,6820.0,6660.0,6790.0,60234000
2020-12-29,6190.880859375,6765.0,6810.0,6740.0,6775.0,34212500
2020-12-30,6195.45654296875,6770.0,6800.0,6700.0,6800.0,52675500
2021-01-04,6254.94091796875,6835.0,6855.0,6720.0,6800.0,47937000
2021-01-05,6488.2998046875,7090.0,7090.0,6850.0,6860.0,104831000
2021-01-06,6355.60546875,6945.0,7075.0,6880.0,7050.0,89753500
2021-01-07,6373.9072265625,6965.0,7050.0,6910.0,7000.0,71360000
2021-01-08,6451.69384765625,7050.0,7080.0,6975.0,7035.0,75033500
2021-01-11,6721.658203125,7345.0,7360.0,7145.0,7150.0,169034500
2021-01-12,6552.35888671875,7160.0,7380.0,7160.0,7345.0,95235000
2021-01-13,6515.75390625,7120.0,7275.0,7070.0,7245.0,76581500
2021-01-14,6424.240234375,7020.0,7090.0,6995.0,7050.0,89319500
2021-01-15,6364.75634765625,6955.0,7100.0,6840.0,7095.0,89853500
2021-01-18,6515.75390625,7120.0,7125.0,6845.0,6955.0,86343000
2021-01-19,6492.87548828125,7095.0,7120.0,7005.0,7120.0,73777000
2021-01-20,6492.87548828125,7095.0,7295.0,7070.0,7165.0,107216000
2021-01-21,6474.57275390625,7075.0,7300.0,7060.0,7280.0,66428000
2021-01-22,6479.1484375,7080.0,7160.0,7075.0,7075.0,80829000
2021-01-25,6437.966796875,7035.0,7200.0,7000.0,7200.0,76836500
2021-01-26,6241.212890625,6820.0,7000.0,6820.0,6955.0,98658000
2021-01-27,6213.75927734375,6790.0,6930.0,6705.0,6820.0,97920000
2021-01-28,6314.4248046875,6900.0,6925.0,6790.0,6790.0,104627000
2021-01-29,6186.3046875,6760.0,7000.0,6760.0,6900.0,132762500
2021-02-01,6241.212890625,6820.0,6920.0,6595.0,6760.0,113129000
2021-02-02,6222.91064453125,6800.0,6980.0,6800.0,6965.0,86741000
2021-02-03,6245.7890625,6825.0,7000.0,6825.0,7000.0,67291000
2021-02-04,6273.24267578125,6855.0,7000.0,6835.0,6920.0,80950500
2021-02-05,6328.1513671875,6915.0,6950.0,6855.0,6870.0,51602000
2021-02-08,6332.7275390625,6920.0,7055.0,6880.0,7050.0,45604000
2021-02-09,6387.63427734375,6980.0,7030.0,6955.0,7000.0,75574000
2021-02-10,6332.7275390625,6920.0,7050.0,6900.0,7050.0,44984500
2021-02-11,6296.12060546875,6880.0,6985.0,6840.0,6985.0,36926000
2021-02-15,6222.91064453125,6800.0,6890.0,6720.0,6830.0,83922000
2021-02-16,6351.02880859375,6940.0,6945.0,6830.0,6880.0,47221000
2021-02-17,6314.4248046875,6900.0,6960.0,6850.0,6890.0,66011500
2021-02-18,6163.42724609375,6735.0,6900.0,6735.0,6850.0,91204000
2021-02-19,6245.7890625,6825.0,6850.0,6760.0,6780.0,70487500
2021-02-22,6213.75927734375,6790.0,6940.0,6790.0,6900.0,68913000
2021-02-23,6245.7890625,6825.0,6845.0,6775.0,6820.0,58360000
2021-02-24,6154.27587890625,6725.0,6835.0,6725.0,6825.0,71869000
2021-02-25,6135.97265625,6705.0,6770.0,6680.0,6740.0,78688000
2021-02-26,6140.54833984375,6710.0,6810.0,6645.0,6705.0,173631500
2021-03-01,6447.11767578125,7045.0,7045.0,6800.0,6830.0,205539000
2021-03-02,6419.6650390625,7015.0,7160.0,7000.0,7120.0,81446500
2021-03-03,6405.93798828125,7000.0,7085.0,7000.0,7065.0,84470000
2021-03-04,6149.69970703125,6720.0,7000.0,6720.0,6905.0,120802500
2021-03-05,6222.91064453125,6800.0,6925.0,6720.0,6720.0,111871500
2021-03-08,6149.69970703125,6720.0,6950.0,6720.0,6950.0,90883000
2021-03-09,6044.45947265625,6605.0,6715.0,6600.0,6700.0,135582000
2021-03-10,6135.97265625,6705.0,6720.0,6620.0,6720.0,50302000
2021-03-12,6190.880859375,6765.0,6880.0,6715.0,6875.0,74328000
2021-03-15,6099.3671875,6665.0,6820.0,6665.0,6815.0,57416000
2021-03-16,6062.76171875,6625.0,6710.0,6620.0,6710.0,70755500
2021-03-17,6049.03515625,6610.0,6665.0,6605.0,6650.0,71474500
2021-03-18,6135.97265625,6705.0,6720.0,6610.0,6620.0,70067500
2021-03-19,6186.3046875,6760.0,6770.0,6625.0,6770.0,125853000
2021-03-22,6058.18701171875,6620.0,6680.0,6610.0,6640.0,67523500
2021-03-23,6007.8544921875,6565.0,6720.0,6555.0,6720.0,127762500
2021-03-24,5893.462890625,6440.0,6550.0,6420.0,6515.0,152050000
2021-03-25,5829.4033203125,6370.0,6440.0,6330.0,6400.0,119101500
2021-03-26,5870.58447265625,6415.0,6445.0,6300.0,6370.0,134467500
2021-03-29,5820.25146484375,6360.0,6515.0,6360.0,6410.0,113370500
2021-03-30,5852.28173828125,6395.0,6455.0,6370.0,6370.0,83115500
2021-03-31,5687.55712890625,6215.0,6395.0,6145.0,6390.0,223390500
2021-04-01,5696.70849609375,6225.0,6270.0,6155.0,6215.0,112286000
2021-04-05,5632.64892578125,6155.0,6290.0,6155.0,6250.0,73311500
2021-04-06,5641.80078125,6165.0,6170.0,6080.0,6135.0,80215000
2021-04-07,5719.58740234375,6250.0,6275.0,6135.0,6155.0,107908000
2021-04-08,5693.046875,6135.0,6215.0,6125.0,6200.0,123697500
2021-04-09,5753.3642578125,6200.0,6320.0,6145.0,6315.0,116961000
2021-04-12,5628.09033203125,6065.0,6295.0,6060.0,6295.0,110411500
2021-04-13,5567.7724609375,6000.0,6060.0,5980.0,6050.0,119211500
2021-04-14,5850.80078125,6305.0,6305.0,6060.0,6105.0,135519500
2021-04-15,5827.60205078125,6280.0,6310.0,6180.0,6305.0,102686500
2021-04-16,5822.9619140625,6275.0,6370.0,6215.0,6370.0,79293500
2021-04-19,5818.322265625,6270.0,6280.0,6230.0,6275.0,47095000
2021-04-20,5785.84326171875,6235.0,6250.0,6185.0,6200.0,72721000
2021-04-21,5720.8857421875,6165.0,6225.0,6165.0,6200.0,68397000
2021-04-22,5767.2841796875,6215.0,6275.0,6180.0,6200.0,63758000
2021-04-23,5929.67724609375,6390.0,6395.0,6225.0,6280.0,108498500
2021-04-26,5832.24169921875,6285.0,6400.0,6280.0,6395.0,108742000
2021-04-27,5943.5966796875,6405.0,6435.0,6355.0,6370.0,132650000
2021-04-28,5864.72021484375,6320.0,6405.0,6315.0,6400.0,87660000
2021-04-29,5948.23681640625,6410.0,6460.0,6360.0,6460.0,57355000
2021-04-30,5943.5966796875,6405.0,6450.0,6380.0,6450.0,65829500
2021-05-03,5929.67724609375,6390.0,6480.0,6345.0,6480.0,42065500
2021-05-04,5938.95703125,6400.0,6430.0,6340.0,6350.0,50123500
2021-05-05,5962.15576171875,6425.0,6430.0,6400.0,6420.0,51685000
2021-05-06,5962.15576171875,6425.0,6450.0,6400.0,6400.0,38115500
2021-05-07,5938.95703125,6400.0,6460.0,6385.0,6460.0,48864000
2021-05-10,5957.5166015625,6420.0,6420.0,6395.0,6400.0,68180500
2021-05-11,6013.19384765625,6480.0,6480.0,6305.0,6400.0,70680000
2021-05-17,6031.7529296875,6500.0,6500.0,6375.0,6500.0,129058500
2021-05-18,5929.67724609375,6390.0,6455.0,6365.0,6400.0,73563000
2021-05-19,5887.91943359375,6345.0,6400.0,6335.0,6380.0,64912500
2021-05-20,5920.3974609375,6380.0,6435.0,6350.0,6390.0,64950000
2021-05-21,5901.837890625,6360.0,6450.0,6260.0,6450.0,92620000
2021-05-24,5869.35986328125,6325.0,6380.0,6290.0,6355.0,59210000
2021-05-25,5897.19873046875,6355.0,6440.0,6300.0,6300.0,87470000
2021-05-27,5818.322265625,6270.0,6480.0,6270.0,6440.0,537971500
2021-05-28,5883.27880859375,6340.0,6370.0,6330.0,6330.0,102108500
2021-05-31,5915.75830078125,6375.0,6390.0,6325.0,6360.0,101442000
2021-06-02,5999.2744140625,6465.0,6515.0,6420.0,6500.0,141732500
2021-06-03,6124.54931640625,6600.0,6600.0,6430.0,6495.0,133810500
2021-06-04,6105.990234375,6580.0,6620.0,6500.0,6620.0,62108500
2021-06-07,6059.59228515625,6530.0,6570.0,6430.0,6560.0,62576000
2021-06-08,5966.79638671875,6430.0,6575.0,6430.0,6575.0,64348000
2021-06-09,6059.59228515625,6530.0,6535.0,6360.0,6360.0,77198000
2021-06-10,6143.1083984375,6620.0,6620.0,6490.0,6555.0,73262500
2021-06-11,6003.9150390625,6470.0,6580.0,6460.0,6570.0,72780500
2021-06-14,5948.23681640625,6410.0,6520.0,6400.0,6520.0,61478500
2021-06-15,6003.9150390625,6470.0,6470.0,6405.0,6445.0,87799000
2021-06-16,5925.03759765625,6385.0,6435.0,6360.0,6420.0,48984000
